GO.Term.Accession,HGNC.symbol
GO:0005921,CALB2
GO:0005509,CALB2
GO:0005737,CALB2
GO:0005634,CALB2
GO:0051480,CALB2
,NVL
GO:0006767,BTD
GO:0006766,BTD
GO:0004075,BTD
GO:0008544,BTD
GO:0007417,BTD
GO:0044281,BTD
GO:0005615,BTD
GO:0005576,BTD
,TNFRSF12A
GO:0060028,TRIM28
GO:0005719,TRIM28
GO:0001837,TRIM28
GO:0060669,TRIM28
GO:0005720,TRIM28
GO:0003713,TRIM28
GO:0046777,TRIM28
GO:0005654,TRIM28
GO:0043565,TRIM28
GO:0004672,TRIM28
GO:0005622,TRIM28
GO:0045893,TRIM28
GO:0008270,TRIM28
GO:0003700,TRIM28
GO:0000122,TRIM28
,IGLJ1
GO:0006355,ZNF131
GO:0006366,ZNF131
GO:0003677,ZNF131
GO:0046872,ZNF131
GO:0003700,ZNF131
GO:0005509,CAPS2
GO:0005515,C2CD4D
GO:0072345,TPCN2
GO:0006874,TPCN2
GO:0051209,TPCN2
GO:0005765,TPCN2
GO:0006939,TPCN2
GO:0042802,TPCN2
GO:0005245,TPCN2
GO:0019901,TPCN2
GO:0010008,TPCN2
GO:0006811,TPCN2
GO:0034220,TPCN2
GO:0016020,TPCN2
GO:0055085,TPCN2
GO:0005515,TPCN2
GO:0005216,TPCN2
GO:0016021,TPCN2
GO:0005764,TPCN2
GO:0006656,LPIN2
GO:0046474,LPIN2
GO:0006644,LPIN2
GO:0006646,LPIN2
GO:0008195,LPIN2
GO:0003713,LPIN2
GO:0006631,LPIN2
GO:0006629,LPIN2
GO:0044281,LPIN2
GO:0044255,LPIN2
GO:0019432,LPIN2
GO:0005829,LPIN2
GO:0005789,LPIN2
GO:0045944,LPIN2
GO:0006351,LPIN2
GO:0005634,LPIN2
GO:0005515,IGLC1
,C10orf32-ASMT
,IGLJ2
GO:0043555,RPS6KA1
GO:2000491,RPS6KA1
GO:0043620,RPS6KA1
GO:0034146,RPS6KA1
GO:0038124,RPS6KA1
GO:0038123,RPS6KA1
GO:0035666,RPS6KA1
GO:0034134,RPS6KA1
GO:0048011,RPS6KA1
GO:0034162,RPS6KA1
GO:0034142,RPS6KA1
GO:0045597,RPS6KA1
GO:0009103,RPS6KA1
GO:0051403,RPS6KA1
GO:0034166,RPS6KA1
GO:0034138,RPS6KA1
GO:0002756,RPS6KA1
GO:0002755,RPS6KA1
GO:0016772,RPS6KA1
GO:0043027,RPS6KA1
GO:0002224,RPS6KA1
GO:0030307,RPS6KA1
GO:0007268,RPS6KA1
GO:0043154,RPS6KA1
GO:0005819,RPS6KA1
GO:0004713,RPS6KA1
GO:0006468,RPS6KA1
GO:0007049,RPS6KA1
GO:0005654,RPS6KA1
GO:0016773,RPS6KA1
GO:0007165,RPS6KA1
GO:0035556,RPS6KA1
GO:0004672,RPS6KA1
GO:0000287,RPS6KA1
GO:0004674,RPS6KA1
GO:0043066,RPS6KA1
GO:0005829,RPS6KA1
GO:0016020,RPS6KA1
GO:0007411,RPS6KA1
GO:0045087,RPS6KA1
GO:0005737,RPS6KA1
GO:0005524,RPS6KA1
GO:0045944,RPS6KA1
GO:0005515,RPS6KA1
GO:0005634,RPS6KA1
,C8orf47
,CASC4
GO:0005515,IGLC2
,RETSAT
,TTLL4
GO:0006552,IVD
GO:0009083,IVD
GO:0008470,IVD
GO:0003995,IVD
GO:0031966,IVD
GO:0016627,IVD
GO:0050660,IVD
GO:0008152,IVD
GO:0034641,IVD
GO:0005759,IVD
GO:0044281,IVD
GO:0055114,IVD
GO:0016491,IVD
GO:0005739,IVD
GO:0016051,CHST8
GO:0008146,CHST8
GO:0016021,CHST8
,CAPS2
,IGLJ3
GO:0035336,THEM5
GO:0035965,THEM5
GO:0016290,THEM5
GO:0006631,THEM5
GO:0005759,THEM5
GO:0005739,THEM5
GO:0016021,CASC4
GO:0001537,CHST8
GO:0006790,CHST8
GO:0030166,CHST8
GO:0042446,CHST8
GO:0007417,CHST8
GO:0000139,CHST8
GO:0031433,MYOZ2
GO:0030346,MYOZ2
GO:0030017,MYOZ2
GO:0030018,MYOZ2
GO:0015629,MYOZ2
GO:0003779,MYOZ2
GO:0005515,MYOZ2
GO:0008150,MYOZ2
GO:0005509,EFCAB7
,THEM5
GO:0005515,IGLC3
GO:0097493,TTN
GO:0031433,TTN
GO:0048769,TTN
GO:0035995,TTN
GO:0030241,TTN
GO:0006941,TTN
GO:0048739,TTN
GO:0055008,TTN
GO:0008307,TTN
GO:0005865,TTN
GO:0030049,TTN
GO:0003300,TTN
GO:0002576,TTN
GO:0042805,TTN
GO:0060048,TTN
GO:0030240,TTN
GO:0055003,TTN
GO:0043056,TTN
GO:0007512,TTN
GO:0002020,TTN
GO:0003007,TTN
GO:0045214,TTN
GO:0016772,TTN
GO:0006936,TTN
GO:0051592,TTN
GO:0007076,TTN
GO:0030018,TTN
GO:0050790,TTN
GO:0051371,TTN
GO:0045859,TTN
GO:0051015,TTN
GO:0000794,TTN
GO:0042802,TTN
GO:0031674,TTN
GO:0031430,TTN
GO:0030168,TTN
GO:0007596,TTN
GO:0043621,TTN
GO:0005516,TTN
GO:0004713,TTN
GO:0006468,TTN
GO:0001701,TTN
GO:0019901,TTN
GO:0019899,TTN
GO:0004672,TTN
GO:0005794,TTN
GO:0004674,TTN
GO:0005829,TTN
GO:0005509,TTN
GO:0003676,TTN
GO:0005576,TTN
GO:0005737,TTN
GO:0005524,TTN
GO:0005515,TTN
GO:0005634,TTN
GO:0006810,FYCO1
GO:0016021,FYCO1
GO:0006488,ALG10
GO:0018279,ALG10
GO:0043687,ALG10
GO:0044267,ALG10
GO:0016758,ALG10
GO:0005789,ALG10
GO:0016021,ALG10
,IGLJ4
GO:0005932,POC1A
GO:0000922,POC1A
GO:0005813,POC1A
GO:0030030,POC1A
GO:0005814,POC1A
GO:0005737,POC1A
GO:0005515,POC1A
,IGLJ5
GO:0016616,UEVLD
GO:0044262,UEVLD
GO:0005975,UEVLD
GO:0006464,UEVLD
GO:0015031,UEVLD
GO:0003824,UEVLD
GO:0055114,UEVLD
GO:0016491,UEVLD
,IVD
,IGLJ6
,DLEU2L
GO:0051786,RETSAT
GO:0005640,RETSAT
GO:0042572,RETSAT
GO:0031965,RETSAT
GO:0055114,RETSAT
GO:0005789,RETSAT
GO:0016491,RETSAT
GO:0071578,SLC39A14
GO:0071577,SLC39A14
GO:0030001,SLC39A14
GO:0006882,SLC39A14
GO:0015093,SLC39A14
GO:0005385,SLC39A14
GO:0030027,SLC39A14
GO:0046873,SLC39A14
GO:0005794,SLC39A14
GO:0005783,SLC39A14
GO:0016020,SLC39A14
GO:0055085,SLC39A14
GO:0005887,SLC39A14
GO:0005886,SLC39A14
GO:0016021,SLC39A14
GO:0015684,SLC39A14
GO:0006829,SLC39A14
GO:0006826,SLC39A14
GO:0030011,DST
GO:0031673,DST
GO:0045104,DST
GO:0048870,DST
GO:0031581,DST
GO:0060053,DST
GO:0008090,DST
GO:0009925,DST
GO:0035371,DST
GO:0031122,DST
GO:0031110,DST
GO:0016023,DST
GO:0030056,DST
GO:0030018,DST
GO:0051010,DST
GO:0000226,DST
GO:0005635,DST
GO:0045111,DST
GO:0031252,DST
GO:0008022,DST
GO:0007229,DST
GO:0005178,DST
GO:0030198,DST
GO:0015629,DST
GO:0007050,DST
GO:0015630,DST
GO:0005938,DST
GO:0003779,DST
GO:0009611,DST
GO:0005604,DST
GO:0007155,DST
GO:0007409,DST
GO:0005882,DST
GO:0007010,DST
GO:0005829,DST
GO:0005789,DST
GO:0005509,DST
GO:0030424,DST
GO:0005737,DST
GO:0042803,DST
GO:0005515,DST
GO:0005634,DST
GO:0016021,DST
GO:0008017,DST
,IGLJ7
,TDRD3
GO:0005737,HCFC1R1
GO:0005634,HCFC1R1
GO:0005515,IGLC7
GO:0005488,TTN
GO:0031672,TTN
GO:0030017,TTN
GO:0055002,TTN
GO:0004843,USP11
GO:0016579,USP11
GO:0008234,USP11
GO:0004221,USP11
GO:0006511,USP11
GO:0005737,USP11
GO:0030792,AS3MT
GO:0030791,AS3MT
GO:0018872,AS3MT
GO:0009404,AS3MT
GO:0004719,AS3MT
GO:0008152,AS3MT
GO:0008168,AS3MT
GO:0006464,AS3MT
GO:0005829,AS3MT
GO:0005739,AS3MT
,FAM149A
GO:0030131,GGA1
GO:0045732,GGA1
GO:0016192,GGA1
GO:0006886,GGA1
GO:0010008,GGA1
GO:0005794,GGA1
GO:0005622,GGA1
GO:0005515,GGA1
GO:0003674,GGA1
GO:1902108,THEM4
GO:0048011,THEM4
GO:0005758,THEM4
GO:0007173,THEM4
GO:0016290,THEM4
GO:0043491,THEM4
GO:0008543,THEM4
GO:0006631,THEM4
GO:0032587,THEM4
GO:0008286,THEM4
GO:0048015,THEM4
GO:0005743,THEM4
GO:0043231,THEM4
GO:0005829,THEM4
GO:0005739,THEM4
GO:0045087,THEM4
GO:0038095,THEM4
GO:0005886,THEM4
GO:0046320,PRKAG2
GO:0004862,PRKAG2
GO:0008607,PRKAG2
GO:0010800,PRKAG2
GO:0006853,PRKAG2
GO:0006112,PRKAG2
GO:0006110,PRKAG2
GO:0042304,PRKAG2
GO:0016126,PRKAG2
GO:0008603,PRKAG2
GO:0045860,PRKAG2
GO:0030295,PRKAG2
GO:0031588,PRKAG2
GO:0030554,PRKAG2
GO:0046324,PRKAG2
GO:0006754,PRKAG2
GO:0043531,PRKAG2
GO:0006469,PRKAG2
GO:0006633,PRKAG2
GO:0007050,PRKAG2
GO:0005977,PRKAG2
GO:0019901,PRKAG2
GO:0008286,PRKAG2
GO:0019217,PRKAG2
GO:0005654,PRKAG2
GO:0035556,PRKAG2
GO:0044281,PRKAG2
GO:0044255,PRKAG2
GO:0005829,PRKAG2
GO:0005524,PRKAG2
GO:0050790,PRKAG2
GO:0016208,PRKAG2
GO:0016021,RER1
,PARP6
,HCFC1R1
,TTN
,THEM4
GO:0005488,CUL7
GO:0031467,CUL7
GO:0006987,CUL7
GO:0019048,CUL7
GO:0005680,CUL7
GO:0030968,CUL7
GO:0001570,CUL7
GO:0044267,CUL7
GO:0050775,CUL7
GO:0007030,CUL7
GO:0031461,CUL7
GO:0031625,CUL7
GO:0005794,CUL7
GO:0048471,CUL7
GO:0005829,CUL7
GO:0016567,CUL7
GO:0006511,CUL7
GO:0005737,CUL7
GO:0006508,CUL7
GO:0005515,CUL7
GO:0005634,CUL7
GO:0031507,BAHD1
GO:0005677,BAHD1
GO:0003682,BAHD1
GO:0045892,BAHD1
GO:0005694,BAHD1
GO:0003677,BAHD1
GO:0006351,BAHD1
GO:0005515,BAHD1
,LETMD1
GO:0035851,TRIM28
GO:0070087,TRIM28
GO:0042993,TRIM28
GO:0045739,TRIM28
GO:0051259,TRIM28
GO:0016925,TRIM28
GO:0006367,TRIM28
GO:0010467,TRIM28
GO:0006281,TRIM28
GO:0031625,TRIM28
GO:0045892,TRIM28
GO:0004842,TRIM28
GO:0003677,TRIM28
GO:0016567,TRIM28
GO:0005515,TRIM28
GO:0003714,TRIM28
GO:0005634,TRIM28
GO:0000785,TRIM28
GO:0006468,TRIM28
GO:0035556,CNIH4
GO:0005783,CNIH4
GO:0016020,CNIH4
GO:0016021,CNIH4
GO:0032312,AGFG2
GO:0008060,AGFG2
GO:0008270,AGFG2
GO:0008150,AGFG2
GO:0005575,AGFG2
GO:0003674,AGFG2
GO:0005488,RTDR1
GO:0005515,RTDR1
GO:0008150,RTDR1
GO:0005575,RTDR1
GO:0003674,RTDR1
,USP11
GO:0051260,KCTD15
,RTDR1
,TTC7A
GO:0035145,TDRD3
GO:0016568,TDRD3
GO:0003713,TDRD3
GO:0006397,TDRD3
GO:0003682,TDRD3
GO:0035064,TDRD3
GO:0005737,TDRD3
GO:0005515,TDRD3
GO:0005634,TDRD3
GO:0003723,TDRD3
GO:0019834,ANXA3
GO:0043312,ANXA3
GO:0042581,ANXA3
GO:0010595,ANXA3
GO:0006909,ANXA3
GO:0051091,ANXA3
GO:0045766,ANXA3
GO:0042742,ANXA3
GO:0004859,ANXA3
GO:0030670,ANXA3
GO:0016020,ANXA3
GO:0005509,ANXA3
GO:0005544,ANXA3
GO:0005737,ANXA3
GO:0005886,ANXA3
GO:0030173,RER1
GO:0006890,RER1
GO:0003674,RER1
,KCTD15
GO:0072383,FYCO1
GO:0005776,FYCO1
GO:0005770,FYCO1
GO:0005764,FYCO1
GO:0031410,FYCO1
GO:0046872,FYCO1
GO:0005515,FYCO1
GO:0000166,FYCO1
GO:0007217,GRK5
GO:0004703,GRK5
GO:0016772,GRK5
GO:0005080,GRK5
GO:0046777,GRK5
GO:0008277,GRK5
GO:0007188,GRK5
GO:0004713,GRK5
GO:0006468,GRK5
GO:0016055,GRK5
GO:0038032,GRK5
GO:0005543,GRK5
GO:0007165,GRK5
GO:0004672,GRK5
GO:0004674,GRK5
GO:0043066,GRK5
GO:0006915,GRK5
GO:0005737,GRK5
GO:0005524,GRK5
GO:0005515,GRK5
GO:0005886,GRK5
GO:0005634,GRK5
GO:0008585,CCDC182
GO:0005575,CCDC182
GO:0003674,CCDC182
GO:0051347,FTMT
GO:0051349,FTMT
GO:0051353,FTMT
GO:0004322,FTMT
GO:0008199,FTMT
GO:0006879,FTMT
GO:0006826,FTMT
GO:0008284,FTMT
GO:0005739,FTMT
,PRKAG2
GO:0008150,TMEM129
GO:0005575,TMEM129
GO:0003674,TMEM129
GO:0016021,TMEM129
GO:0004197,USP11
GO:0005515,USP11
GO:0005634,USP11
GO:0005739,LETMD1
GO:0051099,S100A10
GO:0019897,S100A10
GO:0071229,S100A10
GO:0005509,S100A10
GO:0005515,S100A10
GO:0006355,ZNF157
GO:0005622,ZNF157
GO:0003677,ZNF157
GO:0046872,ZNF157
GO:0003676,ZNF157
GO:0006351,ZNF157
GO:0003700,ZNF157
GO:0000122,ZNF157
GO:0005634,ZNF157
GO:0007275,KCTD15
GO:0005515,KCTD15
GO:0045111,MRPS23
GO:0031965,MRPS23
GO:0005840,MRPS23
GO:0006412,MRPS23
GO:0003735,MRPS23
GO:0005739,MRPS23
GO:0016021,C17orf78
,TMEM129
,MRPS23
GO:0032039,INTS5
GO:0016180,INTS5
GO:0005515,INTS5
GO:0016021,INTS5
GO:0006511,USP53
GO:0008150,USP53
GO:0005575,USP53
,MYEOV
GO:0007156,PCDH20
GO:0016020,PCDH20
GO:0005509,PCDH20
GO:0005886,PCDH20
GO:0016021,PCDH20
GO:0030326,SP9
GO:0006355,SP9
GO:0003677,SP9
GO:0046872,SP9
GO:0006351,SP9
GO:0005634,SP9
GO:0031821,GNAZ
GO:0005057,GNAZ
GO:0019001,GNAZ
GO:0005635,GNAZ
GO:0031234,GNAZ
GO:0007193,GNAZ
GO:0007188,GNAZ
GO:0005834,GNAZ
GO:0007165,GNAZ
GO:0031683,GNAZ
GO:0007186,GNAZ
GO:0004871,GNAZ
GO:0003924,GNAZ
GO:0005783,GNAZ
GO:0005525,GNAZ
GO:0005829,GNAZ
GO:0046872,GNAZ
GO:0005886,GNAZ
GO:0006355,SRFBP1
GO:0048471,SRFBP1
GO:0006351,SRFBP1
GO:0005634,SRFBP1
GO:0005515,SRFBP1
GO:0005856,PSTPIP2
GO:0005829,PSTPIP2
GO:0016020,PSTPIP2
GO:0004221,USP53
,AGFG2
GO:0005741,LETMD1
GO:0005515,LETMD1
GO:0016021,LETMD1
GO:0019005,FBXO15
GO:0006449,HRSP12
GO:0019239,HRSP12
GO:0004519,HRSP12
GO:0005739,HRSP12
GO:0005737,HRSP12
GO:0005634,HRSP12
GO:0005856,DST
GO:0005515,PSTPIP2
,HRSP12
GO:0006355,ZNF41
GO:0005622,ZNF41
GO:0003677,ZNF41
GO:0046872,ZNF41
GO:0003676,ZNF41
GO:0006351,ZNF41
GO:0003700,ZNF41
GO:0005634,ZNF41
,DST
GO:0044548,S100A11
GO:0008156,S100A11
GO:0048306,S100A11
GO:0001726,S100A11
GO:0007165,S100A11
GO:0008285,S100A11
GO:0005509,S100A11
GO:0005737,S100A11
GO:0042803,S100A11
GO:0005515,S100A11
GO:0005634,S100A11
GO:0005515,FBXO15
,C11orf48
,FBXO15
GO:0005980,PGM1
GO:0004614,PGM1
GO:0019388,PGM1
GO:0016868,PGM1
GO:0006094,PGM1
GO:0005978,PGM1
GO:0006006,PGM1
GO:0015629,PGM1
GO:0006096,PGM1
GO:0005975,PGM1
GO:0044281,PGM1
GO:0000287,PGM1
GO:0005829,PGM1
GO:0005737,PGM1
GO:0008150,SPTY2D1
GO:0005575,SPTY2D1
GO:0003674,SPTY2D1
GO:0070064,PFN1
GO:0002576,PFN1
GO:0008219,PFN1
GO:0030168,PFN1
GO:0007596,PFN1
GO:0001843,PFN1
GO:0017048,PFN1
GO:0006357,PFN1
GO:0030036,PFN1
GO:0003779,PFN1
GO:0005856,PFN1
GO:0005737,PFN1
GO:0005515,PFN1
GO:0005634,PFN1
GO:0005546,PFN1
GO:0043005,PFN1
GO:0005102,PFN1
GO:0051054,PFN1
GO:0050434,PFN1
GO:0010033,PFN1
GO:0045202,PFN1
GO:0071363,PFN1
GO:0045944,PFN1
GO:0051496,PFN1
GO:0016051,CHST14
GO:0008146,CHST14
GO:0016021,CHST14
,TACC3
GO:0007156,PCDH9
GO:0016020,PCDH9
GO:0005509,PCDH9
GO:0005886,PCDH9
GO:0016021,PCDH9
GO:0050655,CHST14
GO:0001537,CHST14
GO:0030208,CHST14
GO:0042301,CHST14
GO:0030204,CHST14
GO:0030203,CHST14
GO:0005975,CHST14
GO:0044281,CHST14
GO:0000139,CHST14
GO:0005515,CHST14
GO:0009103,MELK
GO:0004715,MELK
GO:0016772,MELK
GO:0030097,MELK
GO:0061351,MELK
GO:0046777,MELK
GO:0000086,MELK
GO:0043065,MELK
GO:0004713,MELK
GO:0006468,MELK
GO:0005938,MELK
GO:0016773,MELK
GO:0004672,MELK
GO:0008289,MELK
GO:0004674,MELK
GO:0016020,MELK
GO:0005509,MELK
GO:0006915,MELK
GO:0005524,MELK
GO:0008283,MELK
GO:0005515,MELK
GO:0005886,MELK
GO:0005737,MELK
GO:0008631,MELK
GO:0046872,ZNF23
GO:0003676,ZNF23
GO:0045155,CYC1
GO:0070469,CYC1
GO:0044237,CYC1
GO:0022904,CYC1
GO:0009055,CYC1
GO:0005506,CYC1
GO:0005743,CYC1
GO:0030054,CYC1
GO:0044281,CYC1
GO:0020037,CYC1
GO:0005739,CYC1
GO:0005737,CYC1
GO:0016021,CYC1
GO:0033762,CYC1
GO:0007603,RDH11
GO:0052650,RDH11
GO:0042574,RDH11
GO:0001523,RDH11
GO:0042572,RDH11
GO:0050662,RDH11
GO:0044237,RDH11
GO:0004745,RDH11
GO:0008152,RDH11
GO:0003824,RDH11
GO:0005622,RDH11
GO:0005789,RDH11
GO:0016491,RDH11
GO:0016021,RDH11
GO:0001917,RDH11
GO:0016062,RDH11
GO:0005509,TCHHL1
GO:0005515,PCDH9
GO:0030900,PCDH9
,CXorf24
GO:0008152,ECHDC3
GO:0003824,ECHDC3
GO:0005739,ECHDC3
GO:0016021,TMEM86A
GO:0006488,ALG10B
GO:0018279,ALG10B
GO:0043687,ALG10B
GO:0044267,ALG10B
GO:0016758,ALG10B
GO:0005886,ALG10B
GO:0016021,ALG10B
GO:0001682,POP1
GO:0004526,POP1
GO:0005515,CUEDC1
,RDH11
GO:0042994,TACC3
GO:0032886,TACC3
GO:0030953,TACC3
GO:0022027,TACC3
GO:0022008,TACC3
GO:0030097,TACC3
GO:0051726,TACC3
GO:0021987,TACC3
GO:0006950,TACC3
GO:0005813,TACC3
GO:0019904,TACC3
GO:0005737,TACC3
GO:0005515,TACC3
GO:0000226,TACC3
GO:0008283,TACC3
GO:0001666,TACC3
GO:0000320,CCND1
GO:0070141,CCND1
GO:0033598,CCND1
GO:0033601,CCND1
GO:0045737,CCND1
GO:0016538,CCND1
GO:0033197,CCND1
GO:0030857,CCND1
GO:0000082,CCND1
GO:0007595,CCND1
GO:0030968,CCND1
GO:0031571,CCND1
GO:0051592,CCND1
GO:0033327,CCND1
GO:0000307,CCND1
GO:0010243,CCND1
GO:0045471,CCND1
GO:0031100,CCND1
GO:0010165,CCND1
GO:0017053,CCND1
GO:0043627,CCND1
GO:0032403,CCND1
GO:0000079,CCND1
GO:0001934,CCND1
GO:0051726,CCND1
GO:0051412,CCND1
GO:0032026,CCND1
GO:0010039,CCND1
GO:0042826,CCND1
GO:0008134,CCND1
GO:0001889,CCND1
GO:0030178,CCND1
GO:0019901,CCND1
GO:0005654,CCND1
GO:0060070,CCND1
GO:0042493,CCND1
GO:0019899,CCND1
GO:0000278,CCND1
GO:0004672,CCND1
GO:0060749,CCND1
GO:0045444,CCND1
GO:0006974,CCND1
GO:0051301,CCND1
GO:0005622,CCND1
GO:0005829,CCND1
GO:0016020,CCND1
GO:0005923,CCND1
GO:0005515,CCND1
GO:0003714,CCND1
GO:0000122,CCND1
GO:0005634,CCND1
GO:0005737,CCND1
GO:0016055,CCND1
GO:0006468,CCND1
GO:0016301,CCND1
GO:2000045,CCND1
GO:0071310,CCND1
GO:0014070,CCND1
GO:0048545,CCND1
GO:0010033,CCND1
GO:0051384,CCND1
GO:0008284,CCND1
GO:0045111,TCHH
GO:0005813,TCHH
GO:0005856,TCHH
GO:0005509,TCHH
GO:0005737,TCHH
GO:0008150,TCHH
GO:0005886,TCHH
GO:0031424,TCHH
,CCND1
GO:0006184,RAB36
GO:0006913,RAB36
GO:0006886,RAB36
GO:0007165,RAB36
GO:0005794,RAB36
GO:0015031,RAB36
GO:0003924,RAB36
GO:0005622,RAB36
GO:0005525,RAB36
GO:0000139,RAB36
GO:0007264,RAB36
GO:0016020,RAB36
GO:0005737,RAB36
GO:0005634,RAB36
GO:0006355,ZNF23
GO:0005622,ZNF23
GO:0003677,ZNF23
GO:0006351,ZNF23
GO:0005634,ZNF23
GO:0051084,VBP1
GO:0044267,VBP1
GO:0051082,VBP1
GO:0016272,VBP1
GO:0006457,VBP1
GO:0043231,VBP1
GO:0005737,VBP1
GO:0005515,VBP1
GO:0005634,VBP1
GO:0046784,THOC6
GO:0000445,THOC6
GO:0000347,THOC6
GO:0000346,THOC6
GO:0016607,THOC6
GO:0006406,THOC6
GO:0007417,THOC6
GO:0008380,THOC6
GO:0006397,THOC6
GO:0043066,THOC6
GO:0006915,THOC6
GO:0005515,THOC6
GO:0005634,THOC6
GO:0003723,THOC6
,CUEDC1
GO:0070202,SPIDR
GO:2000781,SPIDR
GO:0072757,SPIDR
GO:0072711,SPIDR
GO:0010569,SPIDR
GO:0031334,SPIDR
GO:0071479,SPIDR
GO:0000228,SPIDR
GO:0000724,SPIDR
GO:0006974,SPIDR
GO:0005515,SPIDR
,GIGYF2
GO:0005488,SYMPK
GO:0035307,SYMPK
GO:0006378,SYMPK
GO:0006398,SYMPK
GO:0005654,SYMPK
GO:0007155,SYMPK
GO:0005856,SYMPK
GO:0005923,SYMPK
GO:0005737,SYMPK
GO:0005515,SYMPK
GO:0005886,SYMPK
GO:0005634,SYMPK
GO:0010430,CYP4V2
GO:0016705,CYP4V2
GO:0004497,CYP4V2
GO:0050896,CYP4V2
GO:0005506,CYP4V2
GO:0007601,CYP4V2
GO:0055114,CYP4V2
GO:0020037,CYP4V2
GO:0005789,CYP4V2
GO:0016021,CYP4V2
GO:0016607,CIR1
GO:0000118,CIR1
GO:0003705,CIR1
GO:0005815,CIR1
GO:0008380,CIR1
GO:0006397,CIR1
GO:0045892,CIR1
GO:0003676,CIR1
GO:0005737,CIR1
GO:0008270,CIR1
GO:0005515,CIR1
GO:0003714,CIR1
GO:0003700,CIR1
GO:0005634,CIR1
GO:0005578,RPTN
GO:0005509,RPTN
GO:0001533,RPTN
GO:0015633,SLC30A3
GO:0061088,SLC30A3
GO:0006812,SLC30A3
GO:0051050,SLC30A3
GO:0005770,SLC30A3
GO:0005768,SLC30A3
GO:0008324,SLC30A3
GO:0043005,SLC30A3
GO:0030672,SLC30A3
GO:0008021,SLC30A3
GO:0006810,SLC30A3
GO:0030054,SLC30A3
GO:0016020,SLC30A3
GO:0055085,SLC30A3
GO:0005887,SLC30A3
GO:0005737,SLC30A3
GO:0016021,SLC30A3
GO:0048747,PTCD2
GO:0050684,PTCD2
GO:0001822,PTCD2
GO:0055010,PTCD2
GO:0007005,PTCD2
GO:0001889,PTCD2
GO:0006397,PTCD2
GO:0005739,PTCD2
GO:0007507,PTCD2
GO:0010468,PTCD2
,C15orf57
GO:0015031,CHMP2A
,SYMPK
,SPIDR
GO:0035924,RAMP2
GO:2001214,RAMP2
GO:0097084,RAMP2
GO:0015026,RAMP2
GO:0070831,RAMP2
GO:0031623,RAMP2
GO:0008217,RAMP2
GO:0008277,RAMP2
GO:0032355,RAMP2
GO:0032870,RAMP2
GO:0032570,RAMP2
GO:0007565,RAMP2
GO:0045766,RAMP2
GO:0008565,RAMP2
GO:0006886,RAMP2
GO:0001666,RAMP2
GO:0007186,RAMP2
GO:0007507,RAMP2
GO:0002040,RAMP2
GO:0016021,RAMP2
GO:0007169,ROR1
GO:0004714,ROR1
GO:0017147,ROR1
GO:0005887,ROR1
GO:0005737,ROR1
GO:0005524,ROR1
GO:0005515,ROR1
GO:0005886,ROR1
GO:0016078,POP1
GO:0000171,POP1
GO:0005655,POP1
GO:0000172,POP1
GO:0006396,POP1
GO:0005515,POP1
GO:0031902,CHMP2A
GO:0016197,CHMP2A
GO:0016032,CHMP2A
GO:0019904,CHMP2A
GO:0005829,CHMP2A
GO:0005515,CHMP2A
GO:0004720,LOX
GO:0048251,LOX
GO:0048545,LOX
GO:0016641,LOX
GO:0030324,LOX
GO:0030199,LOX
GO:0001568,LOX
GO:0042060,LOX
GO:0030198,LOX
GO:0005581,LOX
GO:0005507,LOX
GO:0042493,LOX
GO:0006464,LOX
GO:0055114,LOX
GO:0005615,LOX
GO:0005576,LOX
GO:0005515,LOX
GO:0005634,LOX
GO:0005578,LOX
GO:0009725,LOX
GO:0003950,PARP6
GO:0021680,KLHL1
GO:0016358,KLHL1
GO:0030425,KLHL1
GO:0043025,KLHL1
GO:0030036,KLHL1
GO:0003779,KLHL1
GO:0007628,KLHL1
GO:0005856,KLHL1
GO:0005737,KLHL1
GO:0005515,KLHL1
GO:0007626,KLHL1
GO:0016772,ROR1
GO:0004713,ROR1
GO:0006468,ROR1
GO:0004672,ROR1
,PTCD2
GO:0009405,DST
GO:0034329,PXN
GO:0017166,PXN
GO:0051435,PXN
GO:0060396,PXN
GO:0048041,PXN
GO:0007173,PXN
GO:0034614,PXN
GO:0006936,PXN
GO:0008013,PXN
GO:0007172,PXN
GO:0048754,PXN
GO:0030032,PXN
GO:0006928,PXN
GO:0005875,PXN
GO:0007229,PXN
GO:0005178,PXN
GO:0005925,PXN
GO:0030027,PXN
GO:0000187,PXN
GO:0019901,PXN
GO:0005938,PXN
GO:0007165,PXN
GO:0007155,PXN
GO:0018108,PXN
GO:0005856,PXN
GO:0007010,PXN
GO:0008270,PXN
GO:0005515,PXN
GO:0005886,PXN
GO:0030262,SHARPIN
GO:0010803,SHARPIN
GO:0007005,SHARPIN
GO:0032403,SHARPIN
GO:0042802,SHARPIN
GO:0014069,SHARPIN
GO:0071797,SHARPIN
GO:0050728,SHARPIN
GO:0030425,SHARPIN
GO:0051260,SHARPIN
GO:0007420,SHARPIN
GO:0008270,SHARPIN
GO:0031424,SHARPIN
GO:0070062,HRNR
GO:0005509,HRNR
GO:0031424,HRNR
GO:0001533,HRNR
GO:0017124,SH3BP1
GO:0007165,SH3BP1
GO:0005096,SH3BP1
GO:0005622,SH3BP1
GO:0005737,SH3BP1
GO:0005515,SH3BP1
GO:0005515,IGSF22
GO:0006171,RAMP2
GO:0034333,RAMP2
GO:2000352,RAMP2
